id,color,genres,title,year
1730,Color,Action,3000 Miles to Graceland,2001
34463,Color,Action,Cannibal Mercenary,1983
51838,Black and White,Crime,Der Schatz vom Toplitzsee,1959
218120,Black and White,Horror,The Jungle Captive,1945
125665,Black and White,Drama,Les brûlés,1959
170535,Color,Action,Prison Planet 2: The Armageddon,1994
60488,Black and White,Comedy,Dynamite Chicken,1971
178449,Color,Action,Rising Sun,1993
125878,Color,Biography,Les enfants du siècle,1999
173273,Color,Comedy,Quelqu'un de bien,2002
188730,Color,Drama,Shampoo,1975
226544,Color,Action,The Sea Chase,1955
177494,Black and White,Horror,Revenge of the Zombies,1943
240097,Color,Action,Tôkyô gyangu tai Honkon gyangu,1964
60565,Black and White,Drama,Dzieje grzechu,1911
196964,Black and White,Comedy,Spite Marriage,1929
197148,Color,Action,Spotless,2005
84515,Black and White,Animation,H-X3c,2008
182296,Color,Action,Sai hak chin,1990
186849,Color,Western,Seminole,1953
90035,Color,Action,Himmatwala,2013
19133,Color,Comedy,Ausgerechnet Bananen,1978
212553,Color,Comedy,The Divorce of Lady X,1938
200764,Color,Adventure,Sumuru,2003
100570,Black and White,Crime,Invisible Enemy,1938
245776,Black and White,Comedy,Varuskunnan 'pikku' morsian,1943
141690,Color,Family,Min søsters børn alene hjemme,2012
168183,Color,Comedy,Police Academy 4: Citizens on Patrol,1987
120884,Color,Comedy,"Ladies and Gentlemen, the Fabulous Stains",1982
75104,Black and White,Drama,Fourteen Hours,1951
58216,Color,Animation,Dot and the Whale,1986
220978,Color,Drama,The Man Who Never Was,1956
202027,Color,Horror,Sweatshop,2009
227615,Color,Crime,The Smashing Bird I Used to Know,1969
89360,Color,Drama,Hey Babu Riba,1985
145382,Black and White,Comedy,Mr. Peabody and the Mermaid,1948
230700,Color,Crime,The Walking Stick,1970
71081,Color,Drama,Fatwa,2006
59600,Color,Documentary,Du - Zwischenzeichen der Sexualität,1968
71967,Color,Drama,Fickende Fische,2002
205425,Black and White,Comedy,Tell Me Tonight,1932
200046,Color,Comedy,SubUrbia,1996
243904,Color,Documentary,Untitled Nicholas Winton Project {{SUSPENDED}},2008
169933,Color,Comedy,Premutos - Der gefallene Engel,1997
189152,Black and White,Comedy,She Couldn't Say No [II],1940
38202,Color,Comedy,Chicago Cab,1997
32351,Color,Documentary,Bully [I],2011
19416,Color,Action,Avatar 2,2015
228988,Black and White,Action,The Terrible People,1928
21938,Color,Drama,Bandits,1997
116479,Black and White,Crime,La battaglia di Algeri,1966
239350,Black and White,Drama,Tutti a casa,1960
144309,Color,Crime,Mord i mørket,1986
146263,Black and White,Comedy,Murder on a Honeymoon,1935
257652,Black and White,Western,Yodelin' Kid from Pine Ridge,1937
229479,Color,Drama,The Tracey Fragments,2007
1601,Color,Action,3 Ninjas Kick Back,1994
131160,Color,Comedy,Loufa kai parallagi: Seirines sti steria,2011
55942,Color,Crime,Dirty Pretty Things,2002
205360,Color,Drama,Tekye bar baad,2000
116604,Color,Comedy,La boum,1980
224639,Color,Adventure,The Princess and the Pirate,1944
37200,Black and White,Documentary,Charles Laughton Directs 'The Night of the Hunter',2002
129232,Color,Action,Lo' Waist Gang,1956
100593,Color,Action,Invisible: The Chronicles of Benjamin Knight,1993
11431,Color,Drama,All the Rage,1999
151384,Color,Comedy,Nick and Norah's Infinite Playlist,2008
105592,Color,Sci-Fi,Journey to the Center of Time,1967
68809,Color,Horror,Evil Spawn,1987
105278,Color,Documentary,Jonestown: The Life and Death of Peoples Temple,2006
99457,Color,Action,Inferno [II],1999
135531,Black and White,Comedy,Man lebt nur einmal,1952
214495,Color,Horror,The Forgotten,1973
162306,Black and White,Drama,Pan Tadeusz,1928
73417,Color,Drama,Flemming på kostskole,1961
25003,Color,Action,Bestsellers,2009
243196,Color,Documentary,Unrequited Love,2006
219700,Color,Horror,The Lights,2009
2232,Color,Horror,5ive Girls,2006
124238,Color,Drama,Le rayon vert,1986
42188,Color,Action,Conan the Barbarian,2011
40962,Color,Comedy,Cockneys vs Zombies,2012
174182,Black and White,Crime,Railroaded!,1947
237129,Color,Biography,Transformation: The Life and Legacy of Werner Erhard,2006
189843,Color,Action,Shin Zatôichi monogatari: Oreta tsue,1972
9133,Color,Action,Agente segreto 777 - Operazione Mistero,1965
116218,Black and White,Drama,La Lola se va a los puertos,1947
167733,Color,Action,Po jie,1977
24592,Color,Comedy,Benny & Joon,1993
96776,Black and White,Drama,Il bacio di una morta,1949
189861,Color,Crime,Shin joshuu sasori: Tokushu-bô X,1977
41548,Color,Family,Come Away Home,2005
93744,Color,Adventure,Huo shao hong lian si zhi yuan yang jian xia,1965
77726,Color,Drama,Gaman,1978
225137,Black and White,Mystery,The Range Busters,1940
243912,NA,Horror,Untitled Nightmare on Elm Street Prequel {{SUSPENDED}},2008
253451,Black and White,Crime,Wild Ones on Wheels,1962
63516,Color,Drama,El espinazo del diablo,2001
86346,Color,Drama,Hardcore,1979
82915,Color,Action,Green Zone,2010
225827,Color,Drama,The Rising Light,2013
95919,Color,Comedy,II-A in Berlin,1956
107422,Color,Horror,Kairo,2001
38602,Color,Comedy,Chin wong ji wong 2000,1999
166856,Black and White,Western,Pioneer Days,1940
220640,Color,Comedy,The Madwoman of Chaillot,1969
151042,Black and White,Documentary,New York Yankees (The Movie),1987
164307,Color,Comedy,Pauly Shore Is Dead,2003
130485,Color,Comedy,Los liantes,1981
128169,Color,Biography,Lincoln,2012
26515,Color,Crime,Bin-jip,2004
143185,Color,Drama,Moero! Taiyô,1967
48200,Black and White,Documentary,Das russische Wunder I,1964
104852,Black and White,Action,Joe Palooka in the Squared Circle,1950
197885,Color,Action,Star Trek 3,2016
42346,Color,Drama,Confessions of a Lap Dancer,1997
159862,Black and White,Drama,Oriente es Occidente,1930
179557,Color,Drama,Roman,2006
40637,Color,Action,Cloak & Dagger,1984
235890,Color,Action,Too Late the Hero,1970
97502,Color,Adventure,Il signor Rossi cerca la felicità,1976
50860,Color,Horror,Dementia: An Experiment in Terror,2006
200086,Color,Comedy,Subhodayam,1980
76587,Color,Thriller,Fuego,1964
238333,Color,Horror,Troublesome Night 6,1999
13918,Color,Drama,Anak,2000
52834,Color,Documentary,Despite the Gods,2012
78649,Color,Comedy,Geierwally,1988
86556,Color,Adventure,Harry Potter and the Prisoner of Azkaban,2004
246856,Black and White,Drama,Viaggio in Italia,1954
197438,Color,Adventure,Sri Raam Vanavas,1977
72803,Color,Action,Fireball,2009
256430,Color,Horror,Yaneura no sanposha,2007
142829,Color,Action,Mixed Blood,1984
32464,Color,Action,Bunraku,2010
193316,Black and White,Adventure,Slave Ship,1937
237815,Color,Mystery,Triangle,2009
159970,Black and White,Adventure,Orphan of the Wilderness,1936
123770,Black and White,Crime,Le jour se lève,1939
12119,Color,Animation,Alvin and the Chipmunks: Chipwrecked,2011
57623,Color,Comedy,Dona Flor e Seus Dois Maridos,1976
225747,Black and White,Drama,The Right of Way,1920
238884,Color,Action,Tuareg - Il guerriero del deserto,1984
185567,Color,Horror,Screams of a Winter Night,1979
154065,Color,Drama,Notre musique,2004
244492,Color,Animation,Urmel aus dem Eis,2006
27974,Color,Horror,Blodspår,2012
155821,Black and White,Romance,O czym sie nie mówi...,1939
24585,Color,Adventure,Benji the Hunted,1987
175913,Color,Drama,Red Road,2006
44515,Color,Comedy,Crush [I],2001
72049,Black and White,Comedy,Fifa e arena,1948
228757,Color,Adventure,The Sword of Ali Baba,1965
18851,Color,Drama,Au plus près du paradis,2002
231743,Color,Comedy,The Work and the Story,2003
176787,Color,Drama,Rent: Filmed Live on Broadway,2008
50010,Black and White,Action,Death Proof,2007
187216,Color,Drama,Separada,1994
8142,Color,Drama,Adieu Bonaparte,1985
183972,Color,Drama,Sarafina!,1992
10721,Color,Biography,Alferd Packer: The Musical,1993
173209,Color,Documentary,"Queen: Magic Years, Volume Two - A Visual Anthology",1987
153405,Color,Comedy,Non ti conosco più amore,1980
161742,Black and White,Comedy,Paddy the Next Best Thing,1923
80305,Color,Comedy,Girl Walks Into a Bar,2011
39017,Black and White,Musical,Chori Chori,1956
39647,Color,Comedy,Cialo,2003
100589,Color,Drama,Invisible Waves,2006
1239,Color,Comedy,200 Cigarettes,1999
223190,Color,Drama,The Opponent,2000
52255,Color,Action,Der rote Baron,2008
152652,Color,Action,No Mercy,1986
100201,Color,Adventure,Interstate 60: Episodes of the Road,2002
43635,Black and White,Comedy,Cowgirl,2004
247977,Color,Comedy,Viva Las Vegas,1964
136055,Color,Action,Mankillers,1987
106732,Color,Crime,Jägarna,1996
85922,Color,Comedy,Hansel & Gretel,2002
49157,Color,Adventure,De schippers van de Kameleon,2003
236226,Black and White,Drama,Torpor [II],2003
205649,Black and White,Comedy,Tenali Ramakrishna,1941
9711,Black and White,Comedy,Air Raid Wardens,1943
146018,Color,Action,Mumbaki,1996
159352,Color,Drama,Open Water,2003
143580,Color,Comedy,"Mon père, ce héros.",1991
82912,Black and White,Comedy,Green Stockings,1916
208543,Color,Comedy,The Big Fix,1978
82147,Color,Action,Gor,1987
211702,Black and White,Crime,The Dark Past,1948
85279,Color,Comedy,Hall Pass,2011
258308,Color,Documentary,Yours to Keep,1989
132302,Color,Drama,Lucy,2006
236962,Black and White,Comedy,Trailing Double Trouble,1940
6612,Black and White,Action,Aa bakudan,1964
57276,Color,Comedy,Domicile conjugal,1970
189888,Color,Horror,Shin yôjo densetsu: seirên,2004
111101,Color,Adventure,King Kong,1976
161919,Color,Comedy,Pain & Gain,2013
153853,Color,Comedy,Not Now Darling,1973
131103,Color,Drama,Lotgenoten,2013
249776,Color,Comedy,Walter & Carlo i Amerika,1989
212712,Color,Comedy,The Draughtsman's Contract,1982
38033,Color,Drama,Chetna,1970
19306,Color,Drama,Autumn in New York,2000
258010,Black and White,Crime,You and Me,1938
197613,Black and White,Western,Stage to Blue River,1951
179080,Black and White,Biography,Rock Hudson: Dark and Handsome Stranger,2010
86803,Color,Action,Hathyar,1989
12911,Color,Documentary,American Pimp,1999
237779,Black and White,Drama,Tri sestry,1964
110647,Color,Comedy,Kill Buljo 2,2013
23220,Color,Adventure,Bear with Me,2005
254723,Black and White,Drama,Women's Prison,1955
157960,Black and White,Drama,On Trial,1939
15793,Color,Drama,"Any Time, Any Play",1990
129971,Black and White,Drama,Lord Jim,1925
34418,Black and White,Western,Cango - korkusuz adam,1967
211029,Black and White,Drama,The Cool and the Crazy,1958
139741,Black and White,Drama,Menino de Engenho,1970
258987,Color,Action,Zahn um Zahn,1985
172594,Color,Action,Qi Jian,2005
207489,Black and White,Comedy,The Apartment,1960
137378,Black and White,Drama,"María Magdalena, pecadora de Magdala",1946
181113,Black and White,Action,Rustlers' Valley,1937
174156,Black and White,Action,Raiders of Ghost City,1944
259319,Black and White,Drama,Zaza,1938
99862,Color,Comedy,Inside I'm Dancing,2004
219877,Black and White,Drama,The Little Princess,1917
2201,Color,Crime,52 Pick-Up,1986
155559,Black and White,Drama,O Primo Basílio,1923
239874,Black and White,Crime,Two in the Dark,1936
32692,Color,Horror,Burnt Offerings,1976
118981,Color,Documentary,La noche que no acaba,2010
155009,Color,Crime,O Beijo No Asfalto,1981
239469,Black and White,Comedy,Twentieth Century,1934
79385,Color,Comedy,Get Married 3,2011
104280,Color,Drama,Jigoku,1979
45591,Color,Documentary,D.O.A.,1980
256227,Color,Comedy,Yahsi Bati,2010
90168,NA,Horror,Hipijok sal yuk,1973
154275,Color,Drama,Nowhere Fast [II],2006
134478,Black and White,Thriller,Maigret et l'affaire Saint-Fiacre,1959
188094,Color,Comedy,Sexual Life,2005
33498,Color,Crime,Cadaveri eccellenti,1976
177793,Color,Drama,Richard III,1995
188671,Color,Comedy,Shall We Dance,2004
164711,Color,Drama,Pehla Nasha,1993
143662,NA,Animation,Mondo Plympton,1999
45850,Color,Musical,Daag: A Poem of Love,1973
207080,Black and White,Action,The Adventures of Tarzan,1921
75363,Color,Drama,Frankenstein Must Be Destroyed,1969
47300,Black and White,Action,Daredevils of the Red Circle,1939
34764,Black and White,Comedy,Captain Tugboat Annie,1945
193463,Color,Horror,Sleepwalkers,1992
105813,Black and White,Drama,Jud Süß,1940
77136,Color,Animation,Fuyu no hi,2003
105711,Color,Comedy,Ju No-myeong Bakery,2000
123934,Color,Comedy,Le mouton enragé,1974
53105,Color,Comedy,Detenuto in attesa di giudizio,1971
95791,Color,Drama,I'm Still Here,2013
94302,Color,Comedy,I 2 soliti idioti,2012
48644,Black and White,Adventure,Days of Thrills and Laughter,1961
35229,Color,Action,Carnosaur 3: Primal Species,1996
20778,Black and White,Drama,Bad Girls Do Cry,1965
129542,Color,Crime,London to Brighton,2006
256734,Color,Horror,Ye ban yi dian zhong,1995
208354,Color,Comedy,The Benchwarmers,2006
11926,Black and White,Action,Along the Rio Grande,1941
179534,Color,Action,Roma a mano armata,1976
12231,Black and White,Comedy,Alô Alô Carnaval,1936
66474,Black and White,Sci-Fi,End of the World,1934
177679,Black and White,Comedy,Rhubarb,1951
215431,Color,Action,The Glimmer Man,1996
117691,Color,Animation,La flûte à six schtroumpfs,1976
106713,Color,Comedy,Jydekompagniet,1988
58674,Black and White,Drama,Dr. Kildare's Wedding Day,1941
67209,Color,Comedy,Era di venerdì 17,1956
207304,Color,Action,The Ambushers,1967
105878,Black and White,Comedy,Judy Berlin,1999
179566,Color,Documentary,Roman Polanski: Odd Man Out,2012
70615,Color,Action,Fareb,1996
100412,Color,Documentary,Introduction to the Enemy,1974
122708,Black and White,Drama,Lawful Larceny,1923
155374,Color,Drama,O Jerusalem,2006
242558,Color,Action,Underworld,2003
70517,Color,Comedy,Fantozzi alla riscossa,1990
254193,Color,Drama,Within [II],2009
17241,Black and White,Action,Artakarg handznararutyun,1966
243168,Color,Documentary,Unprecedented: The 2000 Presidential Election,2002
184404,Color,Comedy,Saturday the 14th,1981
113989,Color,Animation,Kureyon Shinchan: Arashi o yobu ougon no supai daisakusen,2011
75442,Black and White,Drama,Françoise ou La vie conjugale,1964
37301,Color,Action,Charlie's Angels,2000
90178,Color,Comedy,Hippolyt,1999
95865,Color,Comedy,I-4: Loufa & apallagi,2008
117228,Black and White,Drama,La dame de pique,1937
30185,Black and White,Drama,Bought and Paid For,1922
185779,Black and White,Drama,Seabiscuit,2003
135942,Black and White,Drama,Manhattan Shakedown,1937
41624,Color,Documentary,Come inguaiammo il cinema italiano - La vera storia di Franco e Ciccio,2004
84661,Color,Drama,Ha-Shiva MeHodu,2002
180704,Color,Documentary,Rules of Single Life,2011
76749,NA,Action,Full Contact,1993
166742,Black and White,Drama,Pink Floyd The Wall Redux,2002
259679,Color,Drama,Zhantai,2000
69696,Color,Comedy,Facifica Falayfay,1969
76902,Color,Drama,Funny Valentines,1999
186651,Color,Drama,"Sekai no chûshin de, ai o sakebu",2004
18209,Color,Comedy,AstroEuros,2007
208053,Black and White,Drama,The Baron of Arizona,1950
82128,Black and White,Family,Goopy Gyne Bagha Byne,1969
221482,Color,Crime,The Mean Season,1985
225389,Black and White,Romance,The Redeeming Sin,1929
75959,Black and White,Comedy,Fridolfs farliga ålder,1959
118690,NA,Action,La moneda rota,1962
60853,Color,Action,E tan qun ying hui,1976
82842,Black and White,Drama,Greed,1924
193793,Black and White,Action,Smashing the Money Ring,1939
230334,Black and White,Action,The Vanishing Outpost,1951
35778,Color,Horror,Cataclysm,1980
123791,Color,Horror,Le lac des morts vivants,1981
111543,Color,Thriller,Kiss Kiss Bang Bang,2000
135730,Color,Comedy,Manay po!,2006
40189,Black and White,Crime,City Streets,1931
115930,Black and White,Comedy,L'énigmatique Monsieur Parkes,1930
25322,Color,Adventure,Beyond Borders,2003
123788,Color,Comedy,Le jumeau,1984
30322,Color,Drama,Boy Culture,2006
261266,Color,Comedy,¡¡Semos peligrosos!! (uséase Makinavaja 2),1993
227939,Black and White,Action,The Spider's Web,1938
47796,Black and White,Drama,Das Geheimnis vom Bergsee,1952
88823,Black and White,Comedy,Here Comes Happiness,1941
215007,Color,Crime,The General's Daughter,1999
194367,Color,Comedy,Soal hati,2000
135472,Black and White,Comedy,Man braucht kein Geld,1932
185123,Color,Action,Schizoid,1980
29039,Color,Thriller,Body Chemistry II: Voice of a Stranger,1992
204115,Color,Sci-Fi,Tangents,1994
55416,Color,Drama,Dig og mig,2008
28303,Color,Horror,Blood for Dracula,1974
152789,Color,Drama,No Secrets,1991
204355,Color,Action,Tapang sa tapang,1997
106887,Color,Thriller,"Ka lok bang dai sha, ka lok na dai korn",1991
231378,Color,Drama,The Wind Cannot Read,1958
157679,Color,Comedy,Olsen-bandens flugt over plankeværket,1981
9743,Color,Documentary,Airplay: The Rise and Fall of Rock Radio,2008
30799,Color,Comedy,Breaking Up,1997
19191,Color,Comedy,Author! Author!,1982
125295,Black and White,Biography,Lenny Bruce: Swear to Tell the Truth,1998
114240,Black and White,Drama,Kvinnodröm,1955
168241,Black and White,Drama,Polikushka,1922
78298,Black and White,Comedy,Gasoline Alley,1951
194864,Color,Comedy,Sollazzevoli storie di mogli gaudenti e mariti penitenti - Decameron nº 69,1972
110423,Black and White,Comedy,Kid Dynamite,1943
191208,Black and White,Comedy,Side Show,1931
193678,Color,Comedy,"Släpp fångarne loss, det är vår!",1975
154389,Color,Thriller,Nu wang feng,1981
174012,Black and White,Adventure,Raffles,1958
52147,Black and White,Drama,Der große König,1942
215404,Color,Comedy,The Glass Bottom Boat,1966
222906,Color,Drama,The Number 23,2007
216411,Color,Comedy,The Hangover,2009
31910,Black and White,Romance,Buck Rogers,1977
138833,Color,Comedy,Meet Me Tonight,1952
216098,Black and White,Drama,The Greed of William Hart,1948
209321,Color,Drama,The Boy Who Cried Bitch: The Adolescent Years,2007
18738,Color,Drama,"Attention, les enfants regardent",1978
85977,Color,Drama,Hanussen,1988
54425,Black and White,Adventure,Die Herrin der Welt 1. Teil - Die Freundin des gelben Mannes,1919
135413,Color,Drama,Man Ki Aankhen,1970
203745,Color,Drama,Taksi,1991
124521,Color,Documentary,Le temps des amoureuses,2008
